t11,v11,c
22,3.9,47.83
21,3.9,47.83
21,3.9,47.06
21,3.9,47.19
22,3.9,47.83
21,3.9,47.19
22,3.9,46.41
22,3.9,47.19
22,3.9,46.41
22,3.9,46.41
21,3.9,48.74
21,3.9,46.41
21,3.9,46.41
21,3.9,47.96
22,3.9,47.19
21,3.9,47.19
21,3.9,47.19
22,3.9,47.19
21,3.9,47.19
21,3.9,47.19
22,3.9,47.19
21,3.9,47.19
21,3.9,47.19
21,3.9,47.96
21,3.9,46.41
21,3.9,45.63
21,3.9,47.19
21,3.9,46.41
21,3.9,47.96
21,3.9,47.96
21,3.9,47.19
21,3.9,46.41
21,3.9,47.83
21,3.9,45.76
21,3.9,46.54
21,3.9,47.19
21,3.9,45.63
21,3.9,47.19
22,3.9,47.19
21,3.9,46.54
22,3.9,46.54
21,3.9,46.67
22,3.9,47.19
21,3.9,47.96
21,3.9,45.63
21,3.9,45.63
21,3.9,46.54
21,3.9,45.11
21,3.9,46.54
21,3.9,46.54
22,3.9,46.54
21,3.9,44.99
22,3.9,47.96
22,3.9,47.96
21,3.9,46.54
21,3.9,46.54
22,3.9,47.32
21,3.9,45.76
22,3.9,44.99
22,3.9,46.41
21,3.9,46.54
21,3.9,44.99
21,3.9,46.54
21,3.9,47.32
21,3.9,46.54
21,3.9,44.99
22,3.9,47.32
21,3.9,44.99
21,3.9,46.54
22,3.9,46.54
22,3.9,45.76
22,3.9,44.99
21,3.9,45.76
21,3.9,46.54
21,3.9,45.76
21,3.9,46.54
21,3.9,45.11
21,3.9,44.99
21,3.9,46.54
21,3.9,44.34
22,3.9,45.11
21,3.9,45.76
21,3.9,45.11
22,3.9,46.54
22,3.9,46.54
21,3.9,45.89
22,3.9,45.11
21,3.9,45.11
21,3.9,45.76
21,3.9,45.89
21,3.9,43.56
21,3.9,45.11
22,3.9,45.76
21,3.9,44.21
21,3.9,45.11
21,3.9,46.67
22,3.9,45.89
21,3.9,45.11
21,3.9,44.47
21,3.9,44.34
22,3.9,44.47
22,3.9,45.76
21,3.9,45.11
21,3.9,45.11
22,3.9,44.47
21,3.9,45.11
21,3.9,45.76
21,3.9,44.99
22,3.9,44.21
21,3.9,43.04
21,3.9,44.47
21,3.9,44.99
21,3.9,46.02
22,3.9,45.11
22,3.9,43.69
21,3.9,44.47
21,3.9,45.11
22,3.9,44.47
21,3.9,43.56
22,3.9,44.34
22,3.9,43.82
22,3.9,42.91
22,3.9,44.47
21,3.9,45.11
22,3.9,44.47
21,3.9,46.02
21,3.9,44.47
22,3.9,44.6
22,3.9,44.47
22,3.9,42.91
21,3.9,42.91
21,3.9,44.47
22,3.9,46.02
22,3.9,44.47
22,3.9,44.47
22,3.9,44.47
21,3.9,44.47
22,3.9,44.47
22,3.9,42.27
21,3.9,44.47
22,3.9,43.69
21,3.9,44.47
22,3.9,44.47
21,3.9,42.91
22,3.9,43.69
21,3.9,44.47
21,3.9,43.69
21,3.9,44.47
22,3.9,42.91
21,3.9,43.69
21,3.9,44.47
21,3.9,43.69
22,3.9,44.47
21,3.9,44.47
21,3.9,44.47
21,3.9,43.56
22,3.9,44.47
21,3.9,43.69
21,3.9,45.24
22,3.9,44.47
21,3.9,43.04
22,3.9,42.91
21,3.9,42.27
21,3.9,43.82
21,3.9,44.47
22,3.9,43.95
21,3.9,44.47
21,3.9,43.82
22,3.9,44.47
21,3.9,43.69
21,3.9,43.04
21,3.9,43.69
22,3.9,43.82
21,3.9,42.39
21,3.9,45.11
21,3.9,43.04
22,3.9,43.82
21,3.9,44.47
21,3.9,44.6
21,3.9,45.24
21,3.9,43.69
21,3.9,43.04
21,3.9,44.6
21,3.9,43.69
21,3.9,42.91
21,3.9,42.27
22,3.9,44.6
21,3.9,44.6
21,3.9,42.27
21,3.9,42.27
21,3.9,43.04
21,3.9,43.82
21,3.9,45.37
21,3.9,43.82
22,3.9,42.27
21,3.9,43.82
21,3.9,43.04
22,3.9,43.82
21,3.9,43.04
22,3.9,43.04
21,3.9,43.04
21,3.9,42.27
21,3.9,43.04
21,3.9,42.27
21,3.9,44.6
21,3.9,43.82
21,3.9,42.39
21,3.9,43.04
21,3.9,42.27
21,3.9,43.04
21,3.9,42.39
21,3.9,41.49
21,3.9,43.95
22,3.9,43.17
21,3.9,42.39
21,3.9,43.17
21,3.9,42.39
22,3.9,44.6
21,3.9,43.95
21,3.9,43.17
21,3.9,43.17
22,3.9,40.84
21,3.9,43.82
21,3.9,42.39
21,3.9,42.39
21,3.9,41.75
21,3.9,42.39
21,3.9,42.39
21,3.9,42.39
21,3.9,43.17
21,3.9,42.39
22,3.9,41.62
21,3.9,42.39
21,3.9,42.39
21,3.9,42.39
21,3.9,42.39
21,3.9,41.62
21,3.9,42.39
21,3.9,43.04
21,3.9,42.39
21,3.9,42.39
21,3.9,40.84
21,3.9,42.39
21,3.9,42.52
21,3.9,42.39
21,3.9,42.39
21,3.9,42.39
21,3.9,43.82
21,3.9,43.17
21,3.9,43.04
21,3.9,42.39
21,3.9,42.39
21,3.9,42.39
21,3.9,42.39
21,3.9,42.27
21,3.9,42.39
21,3.9,43.82
22,3.9,42.39
21,3.9,41.62
21,3.9,43.82
21,3.9,41.62
22,3.9,42.39
21,3.9,42.39
22,3.9,42.39
21,3.9,41.75
21,3.9,41.75
21,3.9,43.95
22,3.9,42.39
21,3.9,42.27
22,3.9,43.04
21,3.9,43.95
21,3.9,41.62
21,3.9,43.04
21,3.9,42.39
21,3.9,42.39
22,3.9,43.17
21,3.9,40.97
21,3.9,43.17
21,3.9,42.39
21,3.9,44.6
21,3.9,43.04
21,3.9,40.97
21,3.9,41.75
21,3.9,42.39
21,3.9,42.39
21,3.9,41.75
21,3.9,41.1
21,3.9,43.17
21,3.9,42.39
21,3.9,43.04
21,3.9,42.52
21,3.9,42.39
21,3.9,42.39
21,3.9,41.75
21,3.9,41.75
21,3.9,42.39
21,3.9,42.39
21,3.9,40.97
21,3.9,41.62
21,3.9,43.3
21,3.9,40.19
21,3.9,41.75
21,3.9,41.75
21,3.9,42.39
21,3.9,42.39
21,3.9,41.75
21,3.9,42.52
21,3.9,42.39
21,3.9,40.97
21,3.9,42.39
21,3.9,41.62
21,3.9,41.75
21,3.9,42.39
21,3.9,40.97
21,3.9,41.75
21,3.9,41.75
21,3.9,40.19
21,3.9,41.75
21,3.9,42.52
22,3.9,42.52
21,3.9,41.75
22,3.9,40.97
21,3.9,41.75
21,3.9,41.75
21,3.9,41.75
21,3.9,41.75
21,3.9,40.97
21,3.9,41.75
22,3.9,41.75
21,3.9,40.19
21,3.9,40.19
21,3.9,40.97
22,3.9,41.75
21,3.9,42.52
22,3.9,41.75
21,3.9,41.75
21,3.9,42.52
21,3.9,40.19
21,3.9,41.1
21,3.9,42.52
21,3.9,41.75
22,3.9,40.97
21,3.9,41.75
21,3.9,41.75
22,3.9,40.97
21,3.9,40.97
21,3.9,40.19
21,3.9,41.1
22,3.9,41.75
21,3.9,40.19
21,3.9,40.32
21,3.9,39.67
21,3.9,40.84
21,3.9,40.97
22,3.9,40.32
21,3.9,40.19
22,3.9,41.1
21,3.9,41.1
21,3.9,41.1
21,3.9,40.97
21,3.9,40.19
21,3.9,42.52
22,3.9,40.97
21,3.9,40.32
22,3.9,40.19
22,3.9,41.75
21,3.9,39.67
21,3.9,41.75
22,3.9,40.32
22,3.9,41.1
21,3.9,40.32
21,3.9,39.67
22,3.9,39.55
21,3.9,40.32
22,3.9,39.55
21,3.9,40.45
22,3.9,41.1
21,3.9,39.55
22,3.9,41.1
21,3.9,40.32
22,3.9,40.32
22,3.9,39.67
22,3.9,38.9
22,3.9,41.1
22,3.9,38.9
21,3.9,40.32
21,3.9,41.1
22,3.9,40.32
22,3.9,40.32
21,3.9,40.45
22,3.9,39.67
21,3.9,39.67
22,3.9,39.67
21,3.9,39.67
21,3.9,39.67
21,3.9,39.67
21,3.9,40.45
22,3.9,39.67
22,3.9,38.9
21,3.9,41.23
22,3.9,38.9
22,3.9,38.9
22,3.9,39.67
22,3.9,39.03
22,3.9,39.67
22,3.9,40.45
22,3.9,40.45
22,3.9,39.67
21,3.9,40.32
22,3.9,39.67
22,3.9,39.67
22,3.9,40.32
22,3.9,39.67
22,3.9,40.32
22,3.9,38.9
21,3.9,39.67
22,3.9,40.45
21,3.9,40.32
22,3.9,41.1
22,3.9,39.8
21,3.9,39.67
22,3.9,39.67
22,3.9,38.12
21,3.9,38.12
22,3.9,38.12
22,3.9,40.32
22,3.9,39.03
21,3.9,38.25
21,3.9,37.47
21,3.9,39.67
22,3.9,38.12
22,3.9,39.67
22,3.9,39.67
22,3.9,38.25
22,3.9,40.45
22,3.9,37.47
22,3.9,38.25
22,3.9,39.03
21,3.9,38.25
21,3.9,38.25
22,3.9,38.25
22,3.9,38.25
21,3.9,38.25
22,3.9,38.25
22,3.9,38.25
22,3.9,38.9
22,3.9,37.47
21,3.9,37.47
22,3.9,39.03
22,3.9,37.47
22,3.9,38.25
22,3.9,38.25
22,3.9,38.25
22,3.9,39.03
21,3.9,38.25
22,3.9,36.7
22,3.9,39.03
22,3.9,38.25
22,3.9,37.47
22,3.9,38.25
22,3.9,38.25
22,3.9,38.25
22,3.9,38.25
22,3.9,37.47
22,3.9,38.25
22,3.9,38.25
22,3.9,38.25
22,3.9,37.6
22,3.9,37.47
22,3.9,39.16
22,3.9,38.25
22,3.9,37.6
22,3.9,37.47
22,3.9,38.9
22,3.9,36.83
22,3.9,37.6
22,3.9,37.47
22,3.9,37.6
22,3.9,36.83
22,3.9,37.6
22,3.9,36.83
22,3.9,38.25
22,3.9,36.05
22,3.9,38.25
22,3.9,36.95
22,3.9,39.8
22,3.9,36.05
22,3.9,36.05
22,3.9,39.03
22,3.9,37.6
22,3.9,37.6
22,3.9,39.03
22,3.9,38.25
22,3.9,37.6
22,3.9,39.8
22,3.9,37.6
22,3.9,36.95
22,3.9,37.6
22,3.9,37.6
22,3.9,37.6
22,3.9,36.95
22,3.9,36.18
22,3.9,36.83
22,3.9,37.6
22,3.9,39.03
22,3.9,37.6
22,3.9,37.73
21,3.9,37.6
22,3.9,38.38
22,3.9,37.6
22,3.9,36.95
22,3.9,36.05
22,3.9,39.8
21,3.9,39.16
21,3.9,38.25
22,3.9,37.47
22,3.9,37.6
21,3.9,38.51
21,3.9,39.03
22,3.9,36.95
21,3.9,36.83
21,3.9,38.25
22,3.9,36.18
22,3.9,36.83
22,3.9,36.95
22,3.9,36.95
21,3.9,38.25
22,3.9,36.95
22,3.9,37.6
22,3.9,36.83
22,3.9,38.38
22,3.9,38.38
21,3.9,39.03
21,3.9,36.83
21,3.9,36.83
22,3.9,37.6
21,3.9,36.95
22,3.9,36.95
21,3.9,37.47
22,3.9,38.38
22,3.9,38.38
22,3.9,39.16
22,3.9,37.6
22,3.9,36.95
21,3.9,37.6
22,3.9,36.18
22,3.9,36.83
22,3.9,37.6
22,3.9,37.47
22,3.9,37.6
21,3.9,36.95
21,3.9,37.73
21,3.9,37.6
21,3.9,37.73
21,3.9,35.4
22,3.9,36.95
22,3.9,38.38
22,3.9,37.6
21,3.9,36.95
21,3.9,35.4
22,3.9,36.83
22,3.9,36.95
21,3.9,36.95
22,3.9,36.95
21,3.9,37.73
21,3.9,36.95
21,3.9,36.95
21,3.9,36.95
22,3.9,35.4
21,3.9,36.95
21,3.9,37.73
21,3.9,36.95
21,3.9,36.18
22,3.9,35.4
21,3.9,36.95
21,3.9,36.95
22,3.9,36.18
21,3.9,35.4
22,3.9,36.18
21,3.9,36.95
21,3.9,36.95
21,3.9,36.18
21,3.9,36.18
21,3.9,36.95
21,3.9,36.95
22,3.9,36.95
21,3.9,36.95
22,3.9,36.95
21,3.9,36.31
22,3.9,36.95
21,3.9,36.95
21,3.9,36.18
22,3.9,36.18
21,3.9,37.08
21,3.9,36.18
21,3.9,36.95
21,3.9,37.6
22,3.9,36.31
21,4.0,36.18
22,3.9,38.51
21,3.9,36.31
22,3.9,34.62
21,3.9,37.73
22,3.9,37.08
22,3.9,37.08
22,3.9,36.95
21,3.9,36.18
21,3.9,36.83
21,3.9,35.4
22,3.9,33.98
21,3.9,35.53
22,3.9,36.95
21,3.9,35.4
21,3.9,36.95
22,3.9,37.73
22,3.9,36.18
21,3.9,35.53
22,3.9,36.18
22,3.9,36.31
21,3.9,36.31
21,3.9,34.75
21,3.9,36.18
22,3.9,36.18
22,3.9,36.95
22,3.9,35.4
22,3.9,37.08
21,3.9,36.95
21,3.9,38.12
21,3.9,37.47
21,3.9,39.03
22,3.9,39.03
22,3.9,38.25
22,3.9,39.03
22,3.9,37.6
22,3.9,37.47
22,3.9,38.9
21,3.9,38.25
22,3.9,38.38
22,3.9,38.38
21,3.9,38.38
22,3.9,36.95
21,3.9,37.6
22,3.9,36.95
21,3.9,38.9
21,3.9,37.6
22,3.9,37.6
22,3.9,37.6
22,3.9,39.16
21,3.9,38.38
22,3.9,37.73
22,3.9,37.47
22,3.9,36.18
22,3.9,37.6
22,3.9,37.6
22,3.9,37.6
22,3.9,36.83
22,3.9,37.6
22,3.9,36.7
22,3.9,36.83
22,3.9,36.83
22,3.9,36.83
22,3.9,38.38
21,3.9,37.6
22,3.9,37.6
22,3.9,38.38
22,3.9,37.6
22,3.9,37.6
22,3.9,37.6
22,3.9,37.6
22,3.9,36.83
21,3.9,37.6
22,3.9,33.46
22,3.9,34.88
22,3.9,34.88
21,4.0,34.11
22,3.9,34.88
22,3.9,34.88
22,3.9,34.11
22,3.9,33.46
22,3.9,32.68
22,3.9,34.11
22,3.9,34.23
22,4.0,32.68
22,3.9,34.23
21,3.9,34.23
22,3.9,33.46
21,4.0,34.88
21,3.9,34.23
22,3.9,33.46
22,3.9,34.23
22,3.9,32.68
21,4.0,33.46
21,3.9,33.46
21,3.9,34.23
22,4.0,33.46
22,3.9,34.23
22,3.9,34.23
21,3.9,31.9
22,3.9,33.46
22,3.9,32.81
22,3.9,34.23
21,3.9,33.46
21,4.0,33.46
22,3.9,33.46
22,3.9,35.01
21,4.0,33.46
22,4.0,32.03
22,3.9,33.46
22,4.0,32.68
22,3.9,32.68
22,4.0,32.68
22,4.0,32.03
22,4.0,33.46
21,3.9,33.59
21,3.9,34.11
21,3.9,32.81
22,3.9,33.46
22,3.9,34.11
22,4.0,33.59
21,3.9,33.59
21,3.9,32.81
22,3.9,32.68
22,3.9,33.59
22,3.9,33.59
21,4.0,33.59
22,3.9,33.59
22,3.9,33.46
22,3.9,32.68
22,4.0,34.36
22,3.9,34.11
22,3.9,34.23
21,3.9,34.88
22,3.9,34.88
21,3.9,34.23
22,3.9,34.23
22,4.0,35.66
22,3.9,33.46
22,3.9,34.23
22,4.0,33.33
22,3.9,33.46
21,3.9,34.23
22,3.9,33.46
22,3.9,34.23
21,3.9,35.01
22,3.9,33.46
21,4.0,34.88
22,3.9,34.11
22,4.0,34.23
21,3.9,33.46
22,3.9,34.23
21,3.9,34.23
22,3.9,33.46
22,3.9,34.23
22,4.0,33.46
22,3.9,33.46
21,3.9,34.23
21,3.9,33.46
22,3.9,33.46
21,3.9,32.68
21,4.0,34.23
22,4.0,32.68
22,3.9,32.81
22,3.9,32.03
22,3.9,33.46
22,3.9,34.36
21,3.9,31.39
21,3.9,32.03
22,4.0,32.81
21,3.9,34.23
22,3.9,32.81
22,3.9,33.46
22,3.9,32.03
22,4.0,33.46
22,3.9,33.46
21,3.9,34.11
22,3.9,33.46
22,4.0,34.36
22,4.0,33.46
21,3.9,32.68
21,3.9,34.11
22,4.0,32.81
21,3.9,32.81
22,3.9,33.46
22,3.9,33.59
22,3.9,32.03
22,3.9,32.68
22,3.9,32.81
22,4.0,31.39
22,3.9,33.59
21,3.9,32.81
22,3.9,33.46
22,4.0,32.81
22,3.9,32.81
22,4.0,32.81
22,3.9,32.81
22,4.0,32.16
22,3.9,32.94
22,3.9,32.81
22,3.9,32.94
21,3.9,32.81
22,3.9,32.81
22,3.9,32.16
22,3.9,33.46
22,4.0,31.39
22,3.9,32.81
22,3.9,32.16
22,4.0,32.81
22,3.9,34.23
22,3.9,31.39
22,3.9,32.81
22,3.9,32.81
22,4.0,32.81
22,4.0,32.68
21,3.9,33.46
22,3.9,34.23
22,3.9,32.81
22,3.9,32.81
22,4.0,33.46
22,3.9,32.03
22,4.0,32.03
21,3.9,32.03
22,3.9,33.46
22,3.9,33.59
21,3.9,31.26
22,3.9,32.81
22,4.0,32.03
22,3.9,34.23
22,4.0,32.81
22,4.0,32.03
22,3.9,34.23
22,3.9,32.81
21,3.9,31.39
22,3.9,32.81
22,3.9,32.81
21,3.9,31.39
22,3.9,34.23
22,3.9,31.26
22,3.9,33.46
22,3.9,32.16
22,4.0,31.39
22,3.9,32.03
21,3.9,32.81
22,3.9,32.16
22,3.9,32.81
22,4.0,32.16
22,3.9,32.16
22,4.0,32.81
22,3.9,33.59
22,3.9,32.03
22,4.0,32.16
22,4.0,31.26
22,4.0,32.03
21,3.9,32.16
22,3.9,32.03
22,3.9,32.81
22,4.0,32.16
22,3.9,30.61
22,3.9,32.16
22,3.9,32.16
22,3.9,32.16
22,4.0,31.39
21,3.9,32.16
22,3.9,31.39
22,3.9,32.16
22,4.0,31.39
22,3.9,32.16
22,3.9,32.16
22,3.9,31.39
21,3.9,32.94
22,3.9,32.16
22,3.9,31.39
22,3.9,32.16
22,3.9,32.94
22,3.9,31.39
22,3.9,32.16
22,4.0,31.39
22,4.0,31.39
22,4.0,31.39
22,4.0,32.16
22,4.0,31.39
22,3.9,30.61
22,3.9,32.16
22,3.9,32.16
22,4.0,32.16
21,4.0,31.51
22,3.9,32.16
22,3.9,32.16
22,3.9,32.16
22,4.0,31.39
22,3.9,33.59
22,4.0,31.39
22,3.9,31.39
21,3.9,32.94
22,4.0,30.74
21,3.9,31.39
22,3.9,32.16
22,3.9,32.16
22,4.0,31.39
22,4.0,30.61
22,3.9,32.16
22,3.9,32.16
22,4.0,32.16
22,4.0,32.03
22,3.9,31.39
22,3.9,32.16
22,3.9,32.16
22,3.9,32.94
22,4.0,31.39
22,4.0,30.61
21,3.9,32.16
22,4.0,31.39
22,3.9,32.16
21,3.9,32.81
22,3.9,33.46
22,3.9,33.59
22,3.9,32.81
22,3.9,33.59
22,4.0,31.26
22,4.0,31.26
22,4.0,32.03
22,3.9,32.16
21,4.0,31.39
21,3.9,32.94
21,3.9,32.81
21,3.9,32.81
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
21,4.0,30.74
22,3.9,33.59
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
21,3.9,32.81
22,3.9,32.81
22,3.9,32.16
21,4.0,32.03
22,3.9,32.81
22,4.0,32.03
22,3.9,32.81
22,3.9,32.16
22,3.9,32.81
22,3.9,32.16
22,3.9,33.46
22,3.9,32.81
22,3.9,33.46
22,3.9,33.46
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
21,3.9,33.46
22,3.9,32.16
22,3.9,33.46
22,3.9,33.46
22,3.9,32.81
22,4.0,32.03
22,3.9,32.81
21,3.9,32.81
22,3.9,33.46
21,3.9,33.46
22,4.0,31.39
22,4.0,32.68
21,3.9,32.81
22,3.9,32.16
22,3.9,33.46
22,3.9,33.46
21,4.0,32.68
22,4.0,32.03
21,3.9,33.59
22,3.9,33.46
22,3.9,32.81
21,3.9,33.46
22,3.9,32.16
21,3.9,32.81
22,3.9,32.16
22,3.9,33.59
22,3.9,32.81
22,3.9,32.81
21,4.0,32.03
21,4.0,29.96
21,4.0,32.68
22,3.9,32.81
21,3.9,32.81
21,3.9,32.94
22,3.9,33.46
22,3.9,33.59
22,3.9,32.81
22,3.9,32.81
22,4.0,32.03
22,3.9,32.81
21,3.9,33.59
21,3.9,33.59
22,3.9,32.16
22,3.9,32.94
22,3.9,33.46
22,3.9,33.59
21,3.9,32.81
21,3.9,33.59
22,3.9,32.81
22,4.0,32.03
22,4.0,31.26
21,3.9,33.46
22,3.9,33.59
22,3.9,33.46
22,4.0,31.39
22,3.9,32.81
22,3.9,32.81
22,3.9,32.81
21,4.0,32.68
21,3.9,33.59
21,4.0,31.39
22,3.9,32.81
22,3.9,34.23
21,4.0,31.39
21,4.0,31.39
22,4.0,31.26
21,3.9,34.23
22,3.9,33.46
22,4.0,31.39
22,3.9,32.81
22,3.9,32.16
22,3.9,33.46
22,3.9,32.16
21,4.0,30.61
22,3.9,32.81
22,4.0,31.39
22,4.0,32.68
22,3.9,32.16
22,4.0,31.39
21,4.0,31.26
21,3.9,32.81
22,3.9,32.16
22,3.9,32.81
22,4.0,32.03
21,4.0,31.39
22,3.9,33.46
21,3.9,34.23
22,3.9,32.81
21,3.9,32.94
22,3.9,32.81
22,4.0,32.68
22,3.9,33.59
22,3.9,32.81
22,3.9,32.94
22,3.9,32.16
21,3.9,32.16
21,3.9,32.81
21,3.9,32.81
22,3.9,32.94
22,4.0,32.03
22,4.0,32.03
21,3.9,32.81
22,3.9,32.16
22,3.9,32.16
22,3.9,32.16
22,3.9,32.94
22,4.0,31.39
22,3.9,32.16
22,3.9,32.16
21,3.9,32.81
22,3.9,32.16
22,3.9,32.81
22,4.0,31.39
21,4.0,31.39
22,3.9,32.16
22,4.0,30.61
22,3.9,32.16
22,3.9,33.59
22,3.9,32.16
22,3.9,32.94
22,4.0,31.39
21,3.9,32.16
21,4.0,31.39
22,3.9,32.94
22,4.0,30.74
21,4.0,30.61
22,3.9,32.16
22,4.0,29.57
22,4.0,32.68
21,3.9,32.16
21,3.9,32.16
22,4.0,28.28
22,3.9,31.51
22,3.9,32.16
21,3.9,32.81
22,4.0,32.68
21,3.9,32.81
21,4.0,31.26
22,3.9,34.36
22,3.9,36.05
22,3.9,32.16
22,3.9,32.81
22,3.9,32.81
22,4.0,31.26
21,4.0,32.03
22,3.9,33.46
21,4.0,30.48
21,3.9,32.81
22,3.9,34.23
22,4.0,32.68
21,4.0,32.68
22,3.9,33.59
21,3.9,32.81
22,3.9,32.94
22,4.0,32.03
22,3.9,35.01
21,3.9,32.81
21,3.9,33.59
21,3.9,32.81
21,3.9,33.59
22,3.9,34.36
22,3.9,34.11
22,3.9,34.23
21,4.0,32.03
21,3.9,32.81
21,3.9,33.59
21,3.9,32.81
21,3.9,32.16
22,3.9,32.81
21,4.0,32.03
21,3.9,32.81
21,3.9,32.81
21,4.0,30.48
21,4.0,32.03
21,3.9,32.81
22,3.9,33.46
21,3.9,33.59
21,4.0,32.03
21,3.9,32.81
21,3.9,34.23
21,3.9,35.14
21,3.9,32.81
21,3.9,33.46
22,3.9,32.81
21,3.9,32.81
21,3.9,32.81
21,3.9,32.81
21,3.9,33.46
21,3.9,32.94
22,3.9,32.81
22,3.9,32.81
21,4.0,32.68
21,3.9,33.59
21,3.9,32.16
21,4.0,32.03
22,3.9,33.46
21,4.0,31.26
21,4.0,32.03
21,3.9,32.81
21,3.9,35.92
21,3.9,33.59
22,4.0,31.26
21,4.0,31.9
22,3.9,32.81
22,3.9,32.81
21,3.9,33.59
21,3.9,32.81
21,3.9,33.46
21,4.0,30.61
21,3.9,32.81
21,3.9,32.94
21,3.9,34.36
21,3.9,32.81
21,3.9,32.81
22,3.9,32.81
22,3.9,31.51
21,4.0,29.7
22,3.9,32.81
21,3.9,32.16
21,3.9,32.94
21,4.0,32.68
22,3.9,33.46
22,3.9,33.59
21,3.9,33.46
21,3.9,32.16
21,4.0,31.26
22,4.0,32.68
21,3.9,32.81
21,3.9,32.16
21,4.0,32.68
22,3.9,32.16
21,3.9,32.16
21,3.9,32.81
21,4.0,32.03
22,3.9,32.81
21,3.9,32.81
21,3.9,31.51
21,3.9,33.59
22,4.0,30.48
22,3.9,32.16
21,3.9,32.81
21,4.0,30.61
22,3.9,32.81
21,3.9,33.59
22,4.0,29.96
21,3.9,32.16
22,4.0,29.96
21,4.0,31.39
21,4.0,31.26
22,4.0,32.03
21,3.9,32.16
22,3.9,32.16
21,3.9,32.16
22,4.0,29.05
21,3.9,32.16
21,4.0,30.61
22,3.9,31.51
22,3.9,32.16
21,4.0,31.26
21,4.0,30.74
21,4.0,31.39
22,3.9,31.51
21,3.9,32.16
22,3.9,32.29
21,4.0,31.39
22,3.9,32.16
21,4.0,29.05
22,4.0,31.39
22,4.0,29.05
22,3.9,32.16
22,4.0,30.61
21,4.0,31.39
22,4.0,30.61
21,3.9,32.16
22,4.0,31.39
21,4.0,31.39
21,4.0,31.39
21,4.0,29.83
22,3.9,32.94
21,3.9,35.27
22,3.9,32.94
22,3.9,32.16
21,4.0,31.39
22,4.0,29.96
22,4.0,31.39
22,3.9,32.16
21,3.9,32.16
22,3.9,32.94
21,4.0,31.39
21,4.0,31.39
21,4.0,31.39
21,3.9,32.16
22,4.0,31.39
22,4.0,30.61
21,4.0,30.74
22,4.0,31.39
21,4.0,29.96
21,4.0,31.39
21,4.0,31.39
22,4.0,30.74
21,4.0,31.39
21,4.0,30.61
21,4.0,31.39
22,3.9,31.51
21,3.9,32.16
22,4.0,30.74
21,4.0,30.74
21,4.0,30.74
22,3.9,31.51
21,4.0,30.74
22,4.0,30.74
21,3.9,31.51
22,4.0,30.74
22,4.0,30.74
22,4.0,30.74
21,3.9,31.51
21,4.0,29.18
21,4.0,29.96
22,4.0,30.74
22,3.9,31.51
22,4.0,29.96
22,4.0,30.74
22,4.0,29.96
22,4.0,31.39
22,4.0,30.74
22,4.0,29.96
21,4.0,30.74
21,4.0,30.61
22,4.0,26.98
22,4.0,29.31
22,4.0,30.74
21,4.0,29.31
21,4.0,30.74
22,4.0,29.83
22,4.0,30.09
22,3.9,31.51
22,4.0,30.74
22,4.0,30.74
22,4.0,29.31
22,4.0,29.18
22,4.0,30.09
21,4.0,29.31
22,4.0,31.39
22,4.0,29.44
22,3.9,30.87
22,4.0,30.09
22,4.0,30.09
22,4.0,30.74
22,4.0,29.44
22,4.0,31.39
22,4.0,30.74
22,4.0,30.61
21,3.9,30.87
22,4.0,30.74
22,3.9,31.51
22,4.0,29.96
22,3.9,31.51
21,4.0,27.89
22,4.0,31.39
22,4.0,29.83
22,4.0,30.09
22,4.0,30.09
21,4.0,30.09
22,3.9,32.29
22,4.0,30.74
22,4.0,30.74
22,4.0,30.09
22,4.0,30.74
22,4.0,29.44
21,4.0,29.18
22,4.0,30.09
22,4.0,29.31
22,4.0,30.09
22,3.9,31.64
22,4.0,29.18
22,4.0,30.09
22,4.0,30.09
22,4.0,29.18
22,4.0,30.74
22,4.0,30.09
22,4.0,30.74
22,4.0,29.44
21,4.0,30.09
22,4.0,29.31
22,4.0,29.31
22,4.0,30.09
22,4.0,30.09
22,4.0,28.54
21,4.0,30.09
22,4.0,30.74
22,4.0,30.74
22,4.0,28.54
22,4.0,29.31
22,4.0,26.2
22,3.9,30.87
22,4.0,29.44
22,4.0,30.09
21,3.9,30.87
22,3.9,31.64
22,4.0,30.09
22,4.0,28.54
22,4.0,30.09
22,4.0,30.09
22,4.0,30.09
21,4.0,30.09
22,4.0,30.09
21,4.0,28.67
22,4.0,30.09
22,4.0,30.09
22,4.0,30.09
22,4.0,29.44
22,4.0,30.09
22,4.0,29.31
22,4.0,30.09
22,4.0,28.54
22,4.0,29.31
22,4.0,29.31
22,4.0,29.31
22,4.0,30.09
22,4.0,28.67
22,3.9,30.22
22,4.0,30.09
22,3.9,29.31
22,3.9,30.09
23,4.0,30.09
22,3.9,29.31
22,3.9,28.67
22,3.9,30.87
22,4.0,29.31
22,4.0,28.67
21,4.0,28.67
21,4.0,28.54
22,4.0,27.89
22,4.0,28.67
22,4.0,29.31
22,4.0,28.67
22,4.0,28.67
22,4.0,28.54
22,4.0,28.02
21,4.0,28.54
21,4.0,29.44
22,4.0,28.02
22,4.0,28.67
22,4.0,29.31
